alloc_id,heat_id,edge,scheme,f_from,f_to,d_median_cagr,d_p95_dd,d_p99_dd,d_P_dd_ge_10,d_P_dd_ge_20,d_median_dur
A3_0_100_B,H0,1.0,iid,0.25,0.5,0.14743693548709047,0.0353718537095593,0.04432488858436236,0.0025,0.0,1.0
A3_0_100_B,H0,1.0,iid,0.5,0.75,0.1644149000440016,0.03478461229898902,0.04266424382870988,0.075,0.0,0.0
A3_0_100_B,H0,1.0,iid,0.75,1.0,0.18323786762584005,0.03353018646373174,0.04104563227042682,0.239,0.0015,0.0
A3_0_100_B,H0,1.0,iid,1.0,1.5,0.43018604423943585,0.06388247342797407,0.07740311336496114,0.5305,0.056,2.0
A3_0_100_B,H0,1.0,iid,1.5,2.0,0.5286190523096224,0.059717526892865275,0.07143004284227655,0.14300000000000002,0.21900000000000003,0.0
A3_0_100_B,H0,1.0,iid,2.0,3.0,1.4244152058096973,0.10915945338220523,0.12549244923511332,0.010000000000000009,0.5409999999999999,3.0
A3_0_100_B,H0,0.75,block,0.25,0.5,0.0634657296198704,0.05673717331163512,0.07027065497511005,0.10729999999999999,0.0007,2.0
A3_0_100_B,H0,0.75,block,0.5,0.75,0.06594867050019193,0.0538953211698195,0.06612880041113517,0.36810000000000004,0.0158,1.0
A3_0_100_B,H0,0.75,block,0.75,1.0,0.06835837167295,0.05116798889946936,0.061913586744338805,0.3342,0.0699,2.0
A3_0_100_B,H0,0.75,block,1.0,1.5,0.14419582220112748,0.09491419723234898,0.11183013626740484,0.18379999999999996,0.3409,3.0
A3_0_100_B,H0,0.75,block,1.5,2.0,0.1541035111761493,0.08550218031235862,0.09651454374574203,0.005900000000000016,0.34450000000000003,3.5
A3_0_100_B,H0,0.75,block,2.0,3.0,0.3346471818319191,0.14549064916233695,0.15629103411307788,0.0,0.2185999999999999,7.5
A3_0_100_B,H0,0.75,episode,0.25,0.5,0.06375194704085296,0.05508137594169082,0.06784475594749265,0.0973,0.0002,1.0
A3_0_100_B,H0,0.75,episode,0.5,0.75,0.0662784675285698,0.05233214156577587,0.06354573078299025,0.34850000000000003,0.012199999999999999,1.0
A3_0_100_B,H0,0.75,episode,0.75,1.0,0.06880242428954064,0.04977180287306329,0.05968042631723497,0.3291,0.0654,2.0
A3_0_100_B,H0,0.75,episode,1.0,1.5,0.14522729709322646,0.09276666576268905,0.10789401461657105,0.21250000000000002,0.322,3.0
A3_0_100_B,H0,0.75,episode,1.5,2.0,0.15529921969158245,0.08366583451459114,0.09457919866478764,0.01200000000000001,0.33959999999999996,4.0
A3_0_100_B,H0,0.75,episode,2.0,3.0,0.3386031025452042,0.14348414343123483,0.15375200564897767,0.00039999999999995595,0.2431000000000001,6.0
A3_0_100_B,H0,0.75,iid,0.25,0.5,0.0653274811576694,0.04576404150970078,0.05916692412488858,0.0315,0.0,1.0
A3_0_100_B,H0,0.75,iid,0.5,0.75,0.06811365711936535,0.044041721750760016,0.056080919213732955,0.2265,0.003,1.5
A3_0_100_B,H0,0.75,iid,0.75,1.0,0.07100618324494679,0.042451533268589026,0.05350817608952149,0.32649999999999996,0.023,1.5
A3_0_100_B,H0,0.75,iid,1.0,1.5,0.15044104116200396,0.0802200936183273,0.09778761586632456,0.37350000000000005,0.1975,3.0
A3_0_100_B,H0,0.75,iid,1.5,2.0,0.1617273007265856,0.07408811317792335,0.08717304667375969,0.04049999999999998,0.3165,4.0
A3_0_100_B,H0,0.75,iid,2.0,3.0,0.35529309262203346,0.13342025701912968,0.14898414901755325,0.0010000000000000009,0.4059999999999999,7.0
A3_0_100_B,H0,0.5,block,0.25,0.5,-0.00473172197154359,0.10648028105592537,0.12712936078567108,0.5362,0.09670000000000001,4.0
A3_0_100_B,H0,0.5,block,0.5,0.75,-0.00543894484184243,0.09471400743962727,0.10944431118031889,0.25449999999999995,0.27749999999999997,5.0
A3_0_100_B,H0,0.5,block,0.75,1.0,-0.006124963010399331,0.08455736424783339,0.0940153929201899,0.07140000000000002,0.24879999999999997,4.5
A3_0_100_B,H0,0.5,block,1.0,1.5,-0.01428423003288487,0.14103733348212294,0.1499822681082329,0.016800000000000037,0.2732,8.5
A3_0_100_B,H0,0.5,block,1.5,2.0,-0.017096272093134468,0.11043111881728929,0.109244612824281,9.999999999998899e-05,0.08230000000000004,12.0
A3_0_100_B,H0,0.5,block,2.0,3.0,-0.041864949426535625,0.15167058974488845,0.13543105916790021,0.0,0.02090000000000003,20.5
A3_0_100_B,H0,0.5,episode,0.25,0.5,-0.00446622481459219,0.10320479149369728,0.1239567720806059,0.5189999999999999,0.0848,6.0
A3_0_100_B,H0,0.5,episode,0.5,0.75,-0.005197995858860771,0.09240685946842744,0.10780477113396897,0.26880000000000004,0.26730000000000004,8.0
A3_0_100_B,H0,0.5,episode,0.75,1.0,-0.005873170259582949,0.08225784287875143,0.09329845000974385,0.0826,0.24559999999999998,5.0
A3_0_100_B,H0,0.5,episode,1.0,1.5,-0.01382832558944841,0.14015558375033987,0.14890349861751473,0.02190000000000003,0.27869999999999995,10.0
A3_0_100_B,H0,0.5,episode,1.5,2.0,-0.01648406017002879,0.10983243989213642,0.10997578424654886,0.00039999999999995595,0.09570000000000001,8.5
A3_0_100_B,H0,0.5,episode,2.0,3.0,-0.04048780779551586,0.15357311911923388,0.1375704686560576,0.0,0.027100000000000013,21.5
A3_0_100_B,H0,0.5,iid,0.25,0.5,-0.0036849391228082617,0.09451539157737054,0.11032886371987248,0.4755,0.0475,5.0
A3_0_100_B,H0,0.5,iid,0.5,0.75,-0.004365889743272344,0.08594678713380102,0.09775619719494391,0.30800000000000005,0.20700000000000002,2.5
A3_0_100_B,H0,0.5,iid,0.75,1.0,-0.005050893775516874,0.0779833016716005,0.08642574457583974,0.11099999999999999,0.2525,7.5
A3_0_100_B,H0,0.5,iid,1.0,1.5,-0.012388528032126478,0.13434366174888024,0.14337741789628072,0.04049999999999998,0.3235,12.0
A3_0_100_B,H0,0.5,iid,1.5,2.0,-0.014782745759537863,0.10993457459268807,0.11068434854215115,0.0,0.123,18.0
A3_0_100_B,H0,0.5,iid,2.0,3.0,-0.03848861611347204,0.15759528492705666,0.1485194358794224,0.0,0.046499999999999986,20.0
A3_0_100_B,H0,0.25,block,0.25,0.5,-0.06129018532117947,0.1829415840455831,0.19550312023739586,0.013000000000000012,0.6978,0.0
A3_0_100_B,H0,0.25,block,0.5,0.75,-0.057715815447708596,0.13974730046685024,0.14431135861944955,9.999999999998899e-05,0.01649999999999996,0.0
A3_0_100_B,H0,0.25,block,0.75,1.0,-0.05432897311258672,0.10652023835326052,0.10640667943289395,0.0,0.0010000000000000009,0.0
A3_0_100_B,H0,0.25,block,1.0,1.5,-0.09910221155560656,0.1427955432116309,0.13552645774149763,0.0,9.999999999998899e-05,0.0
A3_0_100_B,H0,0.25,block,1.5,2.0,-0.08747257671823178,0.08225908559982953,0.07263181192783841,0.0,0.0,1.0
A3_0_100_B,H0,0.25,block,2.0,3.0,-0.14484293534398263,0.07344991820960833,0.05910626726476431,0.0,0.0,0.0
A3_0_100_B,H0,0.25,episode,0.25,0.5,-0.0609753311839375,0.18189073094151434,0.19317994765718555,0.012399999999999967,0.7101999999999999,0.0
A3_0_100_B,H0,0.25,episode,0.5,0.75,-0.057435170891142306,0.1393433309230938,0.14353687966263445,0.0,0.016000000000000014,0.0
A3_0_100_B,H0,0.25,episode,0.75,1.0,-0.054068336635567926,0.10654789159989542,0.10645279726837642,0.0,0.0010000000000000009,0.0
A3_0_100_B,H0,0.25,episode,1.0,1.5,-0.09871295337371744,0.14320748162174113,0.1372871767758097,0.0,9.999999999998899e-05,0.0
A3_0_100_B,H0,0.25,episode,1.5,2.0,-0.0872215607180265,0.08281617480013492,0.07450012150556562,0.0,0.0,0.0
A3_0_100_B,H0,0.25,episode,2.0,3.0,-0.1444536960427466,0.07467360782071197,0.06178747440863863,0.0,0.0,0.0
A3_0_100_B,H0,0.25,iid,0.25,0.5,-0.060967174822642245,0.17736499675716635,0.18813849946181707,0.0034999999999999476,0.7545000000000001,0.0
A3_0_100_B,H0,0.25,iid,0.5,0.75,-0.05748359101028311,0.1374416957873969,0.14173109698182645,0.0,0.005499999999999949,0.0
A3_0_100_B,H0,0.25,iid,0.75,1.0,-0.054139788408993694,0.10627235131134516,0.1065831433849671,0.0,0.0,0.0
A3_0_100_B,H0,0.25,iid,1.0,1.5,-0.09886067063221532,0.14530383582590822,0.13996347212081517,0.0,0.0,0.0
A3_0_100_B,H0,0.25,iid,1.5,2.0,-0.08727313724953678,0.08597428884031255,0.07832696696468244,0.0,0.0,0.0
A3_0_100_B,H0,0.25,iid,2.0,3.0,-0.14479616704957599,0.07981551953462118,0.06751127224283415,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,1.0,block,0.25,0.5,0.11188925552836249,0.03786649902636518,0.04756827033838905,0.0077,0.0,0.0
A3_0_100_B,H1-1.00-REJ,1.0,block,0.5,0.75,0.12154266447877848,0.03681349282511165,0.04535970442000467,0.1103,0.0006,1.0
A3_0_100_B,H1-1.00-REJ,1.0,block,0.75,1.0,0.13180680621107121,0.03571528871505855,0.043402926324875635,0.27540000000000003,0.0047,1.0
A3_0_100_B,H1-1.00-REJ,1.0,block,1.0,1.5,0.2972268720946353,0.06809895877364441,0.08130122071374535,0.49909999999999993,0.08940000000000001,2.0
A3_0_100_B,H1-1.00-REJ,1.0,block,1.5,2.0,0.34682635049903565,0.06375529431427943,0.07511449383545804,0.1028,0.2474,1.0
A3_0_100_B,H1-1.00-REJ,1.0,block,2.0,3.0,0.8657191763108492,0.11577147024473822,0.13136162925018913,0.0047000000000000375,0.5272999999999999,3.0
A3_0_100_B,H1-1.00-REJ,1.0,episode,0.25,0.5,0.1104156278960361,0.036929924655025294,0.04569021750189165,0.0048,0.0,0.0
A3_0_100_B,H1-1.00-REJ,1.0,episode,0.5,0.75,0.11985946304891237,0.03603111885302131,0.04394830347604775,0.0945,0.0001,1.0
A3_0_100_B,H1-1.00-REJ,1.0,episode,0.75,1.0,0.12997305482208787,0.0347250873581843,0.04219647838731702,0.2643,0.0029000000000000002,1.0
A3_0_100_B,H1-1.00-REJ,1.0,episode,1.0,1.5,0.2923357196841696,0.06649840193989723,0.07919999689918644,0.5043,0.0745,1.0
A3_0_100_B,H1-1.00-REJ,1.0,episode,1.5,2.0,0.34060460582008234,0.06254937225881965,0.07294413601782873,0.12409999999999999,0.23919999999999997,2.0
A3_0_100_B,H1-1.00-REJ,1.0,episode,2.0,3.0,0.848430034475063,0.11411008177103876,0.1287879446992291,0.008000000000000007,0.5232,3.0
A3_0_100_B,H1-1.00-REJ,1.0,iid,0.25,0.5,0.14743693548709047,0.0353718537095593,0.04432488858436236,0.0025,0.0,1.0
A3_0_100_B,H1-1.00-REJ,1.0,iid,0.5,0.75,0.1644149000440016,0.03478461229898902,0.04266424382870988,0.075,0.0,0.0
A3_0_100_B,H1-1.00-REJ,1.0,iid,0.75,1.0,0.18323786762584005,0.03353018646373174,0.04104563227042682,0.239,0.0015,0.0
A3_0_100_B,H1-1.00-REJ,1.0,iid,1.0,1.5,0.43018604423943585,0.06388247342797407,0.07740311336496114,0.5305,0.056,2.0
A3_0_100_B,H1-1.00-REJ,1.0,iid,1.5,2.0,0.5286190523096224,0.059717526892865275,0.07143004284227655,0.14300000000000002,0.21900000000000003,0.0
A3_0_100_B,H1-1.00-REJ,1.0,iid,2.0,3.0,1.4244152058096973,0.10915945338220523,0.12549244923511332,0.010000000000000009,0.5409999999999999,3.0
A3_0_100_B,H1-1.00-REJ,0.75,block,0.25,0.5,0.04761662194092331,0.04934242400286089,0.06317807347991317,0.0525,0.0,1.5
A3_0_100_B,H1-1.00-REJ,0.75,block,0.5,0.75,0.04877526697283652,0.04731336636552705,0.05975660118963247,0.2642,0.0066,1.0
A3_0_100_B,H1-1.00-REJ,0.75,block,0.75,1.0,0.04981477054655492,0.04553390246283956,0.056404472639187714,0.33479999999999993,0.0346,2.0
A3_0_100_B,H1-1.00-REJ,0.75,block,1.0,1.5,0.10285743551779836,0.0858633313366727,0.10354130550903778,0.3143,0.2369,4.0
A3_0_100_B,H1-1.00-REJ,0.75,block,1.5,2.0,0.1065287581768467,0.07789365468795045,0.09099377723511809,0.032500000000000084,0.33130000000000004,4.0
A3_0_100_B,H1-1.00-REJ,0.75,block,2.0,3.0,0.2226431964217308,0.13769623957233262,0.15141477536581127,0.0014999999999999458,0.34809999999999997,7.0
A3_0_100_B,H1-1.00-REJ,0.75,episode,0.25,0.5,0.04690414066409976,0.048876485484820945,0.060415252908299466,0.0486,0.0,1.0
A3_0_100_B,H1-1.00-REJ,0.75,episode,0.5,0.75,0.04799058272102941,0.04694957470565518,0.058355740002445644,0.26330000000000003,0.0045,2.0
A3_0_100_B,H1-1.00-REJ,0.75,episode,0.75,1.0,0.049135934949554594,0.04496657126396389,0.05441145550946297,0.33069999999999994,0.0332,2.0
A3_0_100_B,H1-1.00-REJ,0.75,episode,1.0,1.5,0.1009344197979184,0.0844164937289563,0.09961743646515592,0.31790000000000007,0.236,3.0
A3_0_100_B,H1-1.00-REJ,0.75,episode,1.5,2.0,0.10444213621162346,0.07823282138413784,0.08849746429546845,0.038000000000000034,0.329,4.0
A3_0_100_B,H1-1.00-REJ,0.75,episode,2.0,3.0,0.21824556131668182,0.13692584035645838,0.15235792542937687,0.0014999999999999458,0.3468,9.0
A3_0_100_B,H1-1.00-REJ,0.75,iid,0.25,0.5,0.0653274811576694,0.04576404150970078,0.05916692412488858,0.0315,0.0,1.0
A3_0_100_B,H1-1.00-REJ,0.75,iid,0.5,0.75,0.06811365711936535,0.044041721750760016,0.056080919213732955,0.2265,0.003,1.5
A3_0_100_B,H1-1.00-REJ,0.75,iid,0.75,1.0,0.07100618324494679,0.042451533268589026,0.05350817608952149,0.32649999999999996,0.023,1.5
A3_0_100_B,H1-1.00-REJ,0.75,iid,1.0,1.5,0.15044104116200396,0.0802200936183273,0.09778761586632456,0.37350000000000005,0.1975,3.0
A3_0_100_B,H1-1.00-REJ,0.75,iid,1.5,2.0,0.1617273007265856,0.07408811317792335,0.08717304667375969,0.04049999999999998,0.3165,4.0
A3_0_100_B,H1-1.00-REJ,0.75,iid,2.0,3.0,0.35529309262203346,0.13342025701912968,0.14898414901755325,0.0010000000000000009,0.4059999999999999,7.0
A3_0_100_B,H1-1.00-REJ,0.5,block,0.25,0.5,-0.007808259169971132,0.09547815576248632,0.11485669727329106,0.49539999999999995,0.0518,5.0
A3_0_100_B,H1-1.00-REJ,0.5,block,0.5,0.75,-0.00835079590189114,0.08646660368892481,0.10094768909783752,0.2853,0.23349999999999999,5.0
A3_0_100_B,H1-1.00-REJ,0.5,block,0.75,1.0,-0.008856858070495688,0.07851209710686324,0.08854358223440528,0.10890000000000011,0.24519999999999997,6.0
A3_0_100_B,H1-1.00-REJ,0.5,block,1.0,1.5,-0.019316582390477288,0.13446395372058506,0.14566083014069325,0.03809999999999991,0.3047000000000001,12.0
A3_0_100_B,H1-1.00-REJ,0.5,block,1.5,2.0,-0.021401506687663607,0.10866706655865932,0.11050900931316499,0.0026000000000000467,0.11769999999999992,8.0
A3_0_100_B,H1-1.00-REJ,0.5,block,2.0,3.0,-0.04844194336104113,0.1571263389677583,0.14485534193807004,9.999999999998899e-05,0.04380000000000006,16.0
A3_0_100_B,H1-1.00-REJ,0.5,episode,0.25,0.5,-0.007874333181288884,0.09600808423009166,0.11403277089764141,0.5023,0.0539,5.0
A3_0_100_B,H1-1.00-REJ,0.5,episode,0.5,0.75,-0.008426061048005973,0.08689798613983798,0.10051068934471,0.2826000000000001,0.24369999999999997,5.0
A3_0_100_B,H1-1.00-REJ,0.5,episode,0.75,1.0,-0.008902023863201047,0.0787028734388755,0.08824821950192724,0.10439999999999994,0.24240000000000006,4.0
A3_0_100_B,H1-1.00-REJ,0.5,episode,1.0,1.5,-0.019364778136387872,0.13434360300370557,0.1450558592316437,0.039000000000000035,0.2974,9.0
A3_0_100_B,H1-1.00-REJ,0.5,episode,1.5,2.0,-0.02138036931436693,0.10917334294157022,0.1103209328532686,0.0009000000000000119,0.11719999999999997,10.0
A3_0_100_B,H1-1.00-REJ,0.5,episode,2.0,3.0,-0.04816484116638675,0.1558640894543576,0.14455907139266766,9.999999999998899e-05,0.04349999999999998,16.0
A3_0_100_B,H1-1.00-REJ,0.5,iid,0.25,0.5,-0.0036849391228082617,0.09451539157737054,0.11032886371987248,0.4755,0.0475,5.0
A3_0_100_B,H1-1.00-REJ,0.5,iid,0.5,0.75,-0.004365889743272344,0.08594678713380102,0.09775619719494391,0.30800000000000005,0.20700000000000002,2.5
A3_0_100_B,H1-1.00-REJ,0.5,iid,0.75,1.0,-0.005050893775516874,0.0779833016716005,0.08642574457583974,0.11099999999999999,0.2525,7.5
A3_0_100_B,H1-1.00-REJ,0.5,iid,1.0,1.5,-0.012388528032126478,0.13434366174888024,0.14337741789628072,0.04049999999999998,0.3235,12.0
A3_0_100_B,H1-1.00-REJ,0.5,iid,1.5,2.0,-0.014782745759537863,0.10993457459268807,0.11068434854215115,0.0,0.123,18.0
A3_0_100_B,H1-1.00-REJ,0.5,iid,2.0,3.0,-0.03848861611347204,0.15759528492705666,0.1485194358794224,0.0,0.046499999999999986,20.0
A3_0_100_B,H1-1.00-REJ,0.25,block,0.25,0.5,-0.055176283286345384,0.16727693327781043,0.17950606070073138,0.021199999999999997,0.8691,1.0
A3_0_100_B,H1-1.00-REJ,0.25,block,0.5,0.75,-0.052340247516885985,0.13264598418013746,0.13835683236558616,0.0,0.030299999999999994,0.0
A3_0_100_B,H1-1.00-REJ,0.25,block,0.75,1.0,-0.04963341859749898,0.1050036365746484,0.10633090275754498,0.0,0.0009000000000000119,0.0
A3_0_100_B,H1-1.00-REJ,0.25,block,1.0,1.5,-0.09151492083135954,0.14827604439019415,0.14435478005834412,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,block,1.5,2.0,-0.08207205445115962,0.09206717624033,0.08432426437698826,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,block,2.0,3.0,-0.13884309281742507,0.09145168613695553,0.07732790706715675,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,episode,0.25,0.5,-0.054904407690683554,0.1670441790890581,0.1784352075538753,0.021600000000000064,0.8711,0.0
A3_0_100_B,H1-1.00-REJ,0.25,episode,0.5,0.75,-0.05210217720509536,0.13249922912421475,0.1377395958003329,0.00019999999999997797,0.03159999999999996,0.0
A3_0_100_B,H1-1.00-REJ,0.25,episode,0.75,1.0,-0.049425131425130164,0.1049248638783703,0.10630066622214973,0.0,0.0016000000000000458,0.0
A3_0_100_B,H1-1.00-REJ,0.25,episode,1.0,1.5,-0.09123382422373832,0.14850153329611826,0.14458853188730114,0.0,0.00019999999999997797,0.0
A3_0_100_B,H1-1.00-REJ,0.25,episode,1.5,2.0,-0.08180457671185931,0.09212389383416653,0.08494936505803963,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,episode,2.0,3.0,-0.13851988875526722,0.09169005701796362,0.0787690031303202,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,iid,0.25,0.5,-0.060967174822642245,0.17736499675716635,0.18813849946181707,0.0034999999999999476,0.7545000000000001,0.0
A3_0_100_B,H1-1.00-REJ,0.25,iid,0.5,0.75,-0.05748359101028311,0.1374416957873969,0.14173109698182645,0.0,0.005499999999999949,0.0
A3_0_100_B,H1-1.00-REJ,0.25,iid,0.75,1.0,-0.054139788408993694,0.10627235131134516,0.1065831433849671,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,iid,1.0,1.5,-0.09886067063221532,0.14530383582590822,0.13996347212081517,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,iid,1.5,2.0,-0.08727313724953678,0.08597428884031255,0.07832696696468244,0.0,0.0,0.0
A3_0_100_B,H1-1.00-REJ,0.25,iid,2.0,3.0,-0.14479616704957599,0.07981551953462118,0.06751127224283415,0.0,0.0,0.0
A3_0_100_B,H1-1.50-REJ,1.0,block,0.25,0.5,0.11188925552836249,0.03786649902636518,0.04756827033838905,0.0077,0.0,0.0
A3_0_100_B,H1-1.50-REJ,1.0,block,0.5,0.75,0.12154266447877848,0.03681349282511165,0.04535970442000467,0.1103,0.0006,1.0
A3_0_100_B,H1-1.50-REJ,1.0,block,0.75,1.0,0.13180680621107121,0.03571528871505855,0.043402926324875635,0.27540000000000003,0.0047,1.0
A3_0_100_B,H1-1.50-REJ,1.0,block,1.0,1.5,0.2972268720946353,0.06809895877364441,0.08130122071374535,0.49909999999999993,0.08940000000000001,2.0
A3_0_100_B,H1-1.50-REJ,1.0,block,1.5,2.0,0.34682635049903565,0.06375529431427943,0.07511449383545804,0.1028,0.2474,1.0
A3_0_100_B,H1-1.50-REJ,1.0,block,2.0,3.0,0.8657191763108492,0.11577147024473822,0.13136162925018913,0.0047000000000000375,0.5272999999999999,3.0
A3_0_100_B,H1-1.50-REJ,1.0,episode,0.25,0.5,0.1104156278960361,0.036929924655025294,0.04569021750189165,0.0048,0.0,0.0
A3_0_100_B,H1-1.50-REJ,1.0,episode,0.5,0.75,0.11985946304891237,0.03603111885302131,0.04394830347604775,0.0945,0.0001,1.0
A3_0_100_B,H1-1.50-REJ,1.0,episode,0.75,1.0,0.12997305482208787,0.0347250873581843,0.04219647838731702,0.2643,0.0029000000000000002,1.0
A3_0_100_B,H1-1.50-REJ,1.0,episode,1.0,1.5,0.2923357196841696,0.06649840193989723,0.07919999689918644,0.5043,0.0745,1.0
A3_0_100_B,H1-1.50-REJ,1.0,episode,1.5,2.0,0.34060460582008234,0.06254937225881965,0.07294413601782873,0.12409999999999999,0.23919999999999997,2.0
A3_0_100_B,H1-1.50-REJ,1.0,episode,2.0,3.0,0.848430034475063,0.11411008177103876,0.1287879446992291,0.008000000000000007,0.5232,3.0
A3_0_100_B,H1-1.50-REJ,1.0,iid,0.25,0.5,0.14743693548709047,0.0353718537095593,0.04432488858436236,0.0025,0.0,1.0
A3_0_100_B,H1-1.50-REJ,1.0,iid,0.5,0.75,0.1644149000440016,0.03478461229898902,0.04266424382870988,0.075,0.0,0.0
A3_0_100_B,H1-1.50-REJ,1.0,iid,0.75,1.0,0.18323786762584005,0.03353018646373174,0.04104563227042682,0.239,0.0015,0.0
A3_0_100_B,H1-1.50-REJ,1.0,iid,1.0,1.5,0.43018604423943585,0.06388247342797407,0.07740311336496114,0.5305,0.056,2.0
A3_0_100_B,H1-1.50-REJ,1.0,iid,1.5,2.0,0.5286190523096224,0.059717526892865275,0.07143004284227655,0.14300000000000002,0.21900000000000003,0.0
A3_0_100_B,H1-1.50-REJ,1.0,iid,2.0,3.0,1.4244152058096973,0.10915945338220523,0.12549244923511332,0.010000000000000009,0.5409999999999999,3.0
A3_0_100_B,H1-1.50-REJ,0.75,block,0.25,0.5,0.04761662194092331,0.04934242400286089,0.06317807347991317,0.0525,0.0,1.5
A3_0_100_B,H1-1.50-REJ,0.75,block,0.5,0.75,0.04877526697283652,0.04731336636552705,0.05975660118963247,0.2642,0.0066,1.0
A3_0_100_B,H1-1.50-REJ,0.75,block,0.75,1.0,0.04981477054655492,0.04553390246283956,0.056404472639187714,0.33479999999999993,0.0346,2.0
A3_0_100_B,H1-1.50-REJ,0.75,block,1.0,1.5,0.10285743551779836,0.0858633313366727,0.10354130550903778,0.3143,0.2369,4.0
A3_0_100_B,H1-1.50-REJ,0.75,block,1.5,2.0,0.1065287581768467,0.07789365468795045,0.09099377723511809,0.032500000000000084,0.33130000000000004,4.0
A3_0_100_B,H1-1.50-REJ,0.75,block,2.0,3.0,0.2226431964217308,0.13769623957233262,0.15141477536581127,0.0014999999999999458,0.34809999999999997,7.0
A3_0_100_B,H1-1.50-REJ,0.75,episode,0.25,0.5,0.04690414066409976,0.048876485484820945,0.060415252908299466,0.0486,0.0,1.0
A3_0_100_B,H1-1.50-REJ,0.75,episode,0.5,0.75,0.04799058272102941,0.04694957470565518,0.058355740002445644,0.26330000000000003,0.0045,2.0
A3_0_100_B,H1-1.50-REJ,0.75,episode,0.75,1.0,0.049135934949554594,0.04496657126396389,0.05441145550946297,0.33069999999999994,0.0332,2.0
A3_0_100_B,H1-1.50-REJ,0.75,episode,1.0,1.5,0.1009344197979184,0.0844164937289563,0.09961743646515592,0.31790000000000007,0.236,3.0
A3_0_100_B,H1-1.50-REJ,0.75,episode,1.5,2.0,0.10444213621162346,0.07823282138413784,0.08849746429546845,0.038000000000000034,0.329,4.0
A3_0_100_B,H1-1.50-REJ,0.75,episode,2.0,3.0,0.21824556131668182,0.13692584035645838,0.15235792542937687,0.0014999999999999458,0.3468,9.0
A3_0_100_B,H1-1.50-REJ,0.75,iid,0.25,0.5,0.0653274811576694,0.04576404150970078,0.05916692412488858,0.0315,0.0,1.0
A3_0_100_B,H1-1.50-REJ,0.75,iid,0.5,0.75,0.06811365711936535,0.044041721750760016,0.056080919213732955,0.2265,0.003,1.5
A3_0_100_B,H1-1.50-REJ,0.75,iid,0.75,1.0,0.07100618324494679,0.042451533268589026,0.05350817608952149,0.32649999999999996,0.023,1.5
A3_0_100_B,H1-1.50-REJ,0.75,iid,1.0,1.5,0.15044104116200396,0.0802200936183273,0.09778761586632456,0.37350000000000005,0.1975,3.0
A3_0_100_B,H1-1.50-REJ,0.75,iid,1.5,2.0,0.1617273007265856,0.07408811317792335,0.08717304667375969,0.04049999999999998,0.3165,4.0
A3_0_100_B,H1-1.50-REJ,0.75,iid,2.0,3.0,0.35529309262203346,0.13342025701912968,0.14898414901755325,0.0010000000000000009,0.4059999999999999,7.0
A3_0_100_B,H1-1.50-REJ,0.5,block,0.25,0.5,-0.007808259169971132,0.09547815576248632,0.11485669727329106,0.49539999999999995,0.0518,5.0
A3_0_100_B,H1-1.50-REJ,0.5,block,0.5,0.75,-0.00835079590189114,0.08646660368892481,0.10094768909783752,0.2853,0.23349999999999999,5.0
A3_0_100_B,H1-1.50-REJ,0.5,block,0.75,1.0,-0.008856858070495688,0.07851209710686324,0.08854358223440528,0.10890000000000011,0.24519999999999997,6.0
A3_0_100_B,H1-1.50-REJ,0.5,block,1.0,1.5,-0.019316582390477288,0.13446395372058506,0.14566083014069325,0.03809999999999991,0.3047000000000001,12.0
A3_0_100_B,H1-1.50-REJ,0.5,block,1.5,2.0,-0.021401506687663607,0.10866706655865932,0.11050900931316499,0.0026000000000000467,0.11769999999999992,8.0
A3_0_100_B,H1-1.50-REJ,0.5,block,2.0,3.0,-0.04844194336104113,0.1571263389677583,0.14485534193807004,9.999999999998899e-05,0.04380000000000006,16.0
A3_0_100_B,H1-1.50-REJ,0.5,episode,0.25,0.5,-0.007874333181288884,0.09600808423009166,0.11403277089764141,0.5023,0.0539,5.0
A3_0_100_B,H1-1.50-REJ,0.5,episode,0.5,0.75,-0.008426061048005973,0.08689798613983798,0.10051068934471,0.2826000000000001,0.24369999999999997,5.0
A3_0_100_B,H1-1.50-REJ,0.5,episode,0.75,1.0,-0.008902023863201047,0.0787028734388755,0.08824821950192724,0.10439999999999994,0.24240000000000006,4.0
A3_0_100_B,H1-1.50-REJ,0.5,episode,1.0,1.5,-0.019364778136387872,0.13434360300370557,0.1450558592316437,0.039000000000000035,0.2974,9.0
A3_0_100_B,H1-1.50-REJ,0.5,episode,1.5,2.0,-0.02138036931436693,0.10917334294157022,0.1103209328532686,0.0009000000000000119,0.11719999999999997,10.0
A3_0_100_B,H1-1.50-REJ,0.5,episode,2.0,3.0,-0.04816484116638675,0.1558640894543576,0.14455907139266766,9.999999999998899e-05,0.04349999999999998,16.0
A3_0_100_B,H1-1.50-REJ,0.5,iid,0.25,0.5,-0.0036849391228082617,0.09451539157737054,0.11032886371987248,0.4755,0.0475,5.0
